order,replicate,arm_id,run_id,attempt_number,sequence,trace_line,call_index,event,tool,paths,summary,attempt_resolved,hidden_passed,hidden_total,failed_probe_ids
2,1,H_no_handoff,20260716T091130Z-0af8cc95,1,25,81,1,search,shell_command,,"{""command"":""rg \""reserve_order|record_reservation_audit|ReservationReserved|reservation\"" src tests -n"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v3\\H_no_handoff\\20260716T091130Z-0af8cc95\\workspace"",""timeout_ms...",0,8,10,test_unfinished_01_publishes_audit|test_verify_01_preserves_warehouse_alias
2,1,H_no_handoff,20260716T091130Z-0af8cc95,1,26,90,1,test_run,shell_command,,"{""command"":""python -m pytest"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v3\\H_no_handoff\\20260716T091130Z-0af8cc95\\workspace"",""timeout_ms"":120000}",0,8,10,test_unfinished_01_publishes_audit|test_verify_01_preserves_warehouse_alias
2,1,H_no_handoff,20260716T091130Z-0af8cc95,1,27,98,1,test_run|edit,apply_patch,D:/code/workspace/half-experiment-runs/reservation-v3/H_no_handoff/20260716T091130Z-0af8cc95/workspace/src/reservation_fixture/api/reservation.py|D:/code/workspace/half-experiment-runs/reservation-v3/H_no_handoff/20260716T091130Z-0af8cc95/workspace/src/reservation_fixture/events/audit.py|D:/code/workspace/half-experiment-runs/reservation-v3/H_no_handoff/20260716T091130Z-0af8cc95/workspace/tests/test_api_reservation.py,*** Begin Patch *** Update File: D:\code\workspace\half-experiment-runs\reservation-v3\H_no_handoff\20260716T091130Z-0af8cc95\workspace\src\reservation_fixture\events\audit.py @@ from reservation_fixture.domain.models import Reservation ...,0,8,10,test_unfinished_01_publishes_audit|test_verify_01_preserves_warehouse_alias
2,1,H_no_handoff,20260716T091130Z-0af8cc95,1,28,105,1,test_run,shell_command,,"{""command"":""python -m pytest"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v3\\H_no_handoff\\20260716T091130Z-0af8cc95\\workspace"",""timeout_ms"":120000}",0,8,10,test_unfinished_01_publishes_audit|test_verify_01_preserves_warehouse_alias
2,1,H_no_handoff,20260716T091130Z-0af8cc95,1,29,113,1,file_read,shell_command,src//reservation_fixture//api//reservation.py,"{""command"":""Get-Content -LiteralPath src\\reservation_fixture\\api\\reservation.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v3\\H_no_handoff\\20260716T091130Z-0af8cc95\\workspace"",""timeout_ms"":10000}",0,8,10,test_unfinished_01_publishes_audit|test_verify_01_preserves_warehouse_alias
2,1,H_no_handoff,20260716T091130Z-0af8cc95,1,30,114,1,file_read,shell_command,src//reservation_fixture//events//audit.py,"{""command"":""Get-Content -LiteralPath src\\reservation_fixture\\events\\audit.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v3\\H_no_handoff\\20260716T091130Z-0af8cc95\\workspace"",""timeout_ms"":10000}",0,8,10,test_unfinished_01_publishes_audit|test_verify_01_preserves_warehouse_alias
2,1,H_no_handoff,20260716T091130Z-0af8cc95,1,31,115,1,search,shell_command,,"{""command"":""rg \""NotImplementedError|successor task\"" src tests"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v3\\H_no_handoff\\20260716T091130Z-0af8cc95\\workspace"",""timeout_ms"":10000}",0,8,10,test_unfinished_01_publishes_audit|test_verify_01_preserves_warehouse_alias
2,1,H_no_handoff,20260716T091130Z-0af8cc95,1,32,,,evaluation,HALF private evaluator,,public 20/20; hidden 8/10,0,8,10,test_unfinished_01_publishes_audit|test_verify_01_preserves_warehouse_alias
2,1,H_no_handoff,20260716T091130Z-0af8cc95,2,1,12,1,search,shell_command,,"{""command"":""Get-Location; rg \""audit|publish|preferred_warehouse|warehouse_id|alias|reserve_order|reservation\\.\"" -n src tests"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v3\\H_no_handoff\\20260716T091130Z-0af8cc9...",0,8,10,test_unfinished_01_publishes_audit|test_verify_01_preserves_warehouse_alias
2,1,H_no_handoff,20260716T091130Z-0af8cc95,2,2,25,1,edit|interface_guess,apply_patch,D:/code/workspace/half-experiment-runs/reservation-v3/H_no_handoff/20260716T091130Z-0af8cc95/workspace/src/reservation_fixture/api/reservation.py|D:/code/workspace/half-experiment-runs/reservation-v3/H_no_handoff/20260716T091130Z-0af8cc95/workspace/src/reservation_fixture/events/audit.py,*** Begin Patch *** Update File: D:\code\workspace\half-experiment-runs\reservation-v3\H_no_handoff\20260716T091130Z-0af8cc95\workspace\src\reservation_fixture\events\audit.py @@ from reservation_fixture.domain.models import Reservation ...,0,8,10,test_unfinished_01_publishes_audit|test_verify_01_preserves_warehouse_alias
2,1,H_no_handoff,20260716T091130Z-0af8cc95,2,3,32,1,test_run|edit|interface_guess,apply_patch,D:/code/workspace/half-experiment-runs/reservation-v3/H_no_handoff/20260716T091130Z-0af8cc95/workspace/src/reservation_fixture/api/reservation.py|D:/code/workspace/half-experiment-runs/reservation-v3/H_no_handoff/20260716T091130Z-0af8cc95/workspace/tests/test_api_reservation.py,"*** Begin Patch *** Update File: D:\code\workspace\half-experiment-runs\reservation-v3\H_no_handoff\20260716T091130Z-0af8cc95\workspace\src\reservation_fixture\api\reservation.py @@ from typing import Any, Callable from reservation_fixtu...",0,8,10,test_unfinished_01_publishes_audit|test_verify_01_preserves_warehouse_alias
2,1,H_no_handoff,20260716T091130Z-0af8cc95,2,4,39,1,test_run,shell_command,,"{""command"":""python -m pytest"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v3\\H_no_handoff\\20260716T091130Z-0af8cc95\\workspace"",""timeout_ms"":120000}",0,8,10,test_unfinished_01_publishes_audit|test_verify_01_preserves_warehouse_alias
2,1,H_no_handoff,20260716T091130Z-0af8cc95,2,5,47,1,file_read,shell_command,src//reservation_fixture//api//reservation.py,"{""command"":""Get-Content -LiteralPath src\\reservation_fixture\\api\\reservation.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v3\\H_no_handoff\\20260716T091130Z-0af8cc95\\workspace"",""timeout_ms"":10000}",0,8,10,test_unfinished_01_publishes_audit|test_verify_01_preserves_warehouse_alias
2,1,H_no_handoff,20260716T091130Z-0af8cc95,2,6,48,1,file_read,shell_command,src//reservation_fixture//events//audit.py,"{""command"":""Get-Content -LiteralPath src\\reservation_fixture\\events\\audit.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v3\\H_no_handoff\\20260716T091130Z-0af8cc95\\workspace"",""timeout_ms"":10000}",0,8,10,test_unfinished_01_publishes_audit|test_verify_01_preserves_warehouse_alias
2,1,H_no_handoff,20260716T091130Z-0af8cc95,2,7,49,1,search,shell_command,,"{""command"":""rg \""NotImplementedError|successor task|reservation\\.reserved\"" src tests"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v3\\H_no_handoff\\20260716T091130Z-0af8cc95\\workspace"",""timeout_ms"":10000}",0,8,10,test_unfinished_01_publishes_audit|test_verify_01_preserves_warehouse_alias
2,1,H_no_handoff,20260716T091130Z-0af8cc95,2,8,,,evaluation,HALF private evaluator,,public 22/22; hidden 8/10,0,8,10,test_unfinished_01_publishes_audit|test_verify_01_preserves_warehouse_alias
2,1,H_no_handoff,20260716T091130Z-0af8cc95,3,1,12,1,file_read,shell_command,src//reservation_fixture//api//reservation.py,"{""command"":""Get-Content -LiteralPath src\\reservation_fixture\\api\\reservation.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v3\\H_no_handoff\\20260716T091130Z-0af8cc95\\workspace"",""timeout_ms"":10000}",0,8,10,test_unfinished_01_publishes_audit|test_verify_01_preserves_warehouse_alias
2,1,H_no_handoff,20260716T091130Z-0af8cc95,3,2,13,1,file_read,shell_command,src//reservation_fixture//events//audit.py,"{""command"":""Get-Content -LiteralPath src\\reservation_fixture\\events\\audit.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v3\\H_no_handoff\\20260716T091130Z-0af8cc95\\workspace"",""timeout_ms"":10000}",0,8,10,test_unfinished_01_publishes_audit|test_verify_01_preserves_warehouse_alias
2,1,H_no_handoff,20260716T091130Z-0af8cc95,3,3,14,1,file_read,shell_command,src//reservation_fixture//allocation//policies.py,"{""command"":""Get-Content -LiteralPath src\\reservation_fixture\\allocation\\policies.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v3\\H_no_handoff\\20260716T091130Z-0af8cc95\\workspace"",""timeout_ms"":10000}",0,8,10,test_unfinished_01_publishes_audit|test_verify_01_preserves_warehouse_alias
2,1,H_no_handoff,20260716T091130Z-0af8cc95,3,4,15,1,file_read,shell_command,src//reservation_fixture//repositories//memory.py,"{""command"":""Get-Content -LiteralPath src\\reservation_fixture\\repositories\\memory.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v3\\H_no_handoff\\20260716T091130Z-0af8cc95\\workspace"",""timeout_ms"":10000}",0,8,10,test_unfinished_01_publishes_audit|test_verify_01_preserves_warehouse_alias
2,1,H_no_handoff,20260716T091130Z-0af8cc95,3,5,16,1,file_read,shell_command,src//reservation_fixture//api//serializer.py,"{""command"":""Get-Content -LiteralPath src\\reservation_fixture\\api\\serializer.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v3\\H_no_handoff\\20260716T091130Z-0af8cc95\\workspace"",""timeout_ms"":10000}",0,8,10,test_unfinished_01_publishes_audit|test_verify_01_preserves_warehouse_alias
2,1,H_no_handoff,20260716T091130Z-0af8cc95,3,6,28,1,edit|interface_guess,apply_patch,D:/code/workspace/half-experiment-runs/reservation-v3/H_no_handoff/20260716T091130Z-0af8cc95/workspace/src/reservation_fixture/api/reservation.py,*** Begin Patch *** Update File: D:\code\workspace\half-experiment-runs\reservation-v3\H_no_handoff\20260716T091130Z-0af8cc95\workspace\src\reservation_fixture\api\reservation.py @@ -from dataclasses import replace from typing import Any...,0,8,10,test_unfinished_01_publishes_audit|test_verify_01_preserves_warehouse_alias
2,1,H_no_handoff,20260716T091130Z-0af8cc95,3,7,37,1,edit|interface_guess,apply_patch,D:/code/workspace/half-experiment-runs/reservation-v3/H_no_handoff/20260716T091130Z-0af8cc95/workspace/src/reservation_fixture/events/audit.py|D:/code/workspace/half-experiment-runs/reservation-v3/H_no_handoff/20260716T091130Z-0af8cc95/workspace/tests/test_api_reservation.py,"*** Begin Patch *** Update File: D:\code\workspace\half-experiment-runs\reservation-v3\H_no_handoff\20260716T091130Z-0af8cc95\workspace\src\reservation_fixture\events\audit.py @@ def record_reservation_audit( reservation: Reservation, pu...",0,8,10,test_unfinished_01_publishes_audit|test_verify_01_preserves_warehouse_alias
2,1,H_no_handoff,20260716T091130Z-0af8cc95,3,8,44,1,test_run|edit|interface_guess,apply_patch,D:/code/workspace/half-experiment-runs/reservation-v3/H_no_handoff/20260716T091130Z-0af8cc95/workspace/tests/test_api_reservation.py,*** Begin Patch *** Update File: D:\code\workspace\half-experiment-runs\reservation-v3\H_no_handoff\20260716T091130Z-0af8cc95\workspace\tests\test_api_reservation.py @@ +from decimal import Decimal + import pytest from reservation_fixtur...,0,8,10,test_unfinished_01_publishes_audit|test_verify_01_preserves_warehouse_alias
2,1,H_no_handoff,20260716T091130Z-0af8cc95,3,9,50,1,test_run,shell_command,,"{""command"":""python -m pytest"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v3\\H_no_handoff\\20260716T091130Z-0af8cc95\\workspace"",""timeout_ms"":120000}",0,8,10,test_unfinished_01_publishes_audit|test_verify_01_preserves_warehouse_alias
2,1,H_no_handoff,20260716T091130Z-0af8cc95,3,10,58,1,file_read,shell_command,src//reservation_fixture//api//reservation.py,"{""command"":""Get-Content -LiteralPath src\\reservation_fixture\\api\\reservation.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v3\\H_no_handoff\\20260716T091130Z-0af8cc95\\workspace"",""timeout_ms"":10000}",0,8,10,test_unfinished_01_publishes_audit|test_verify_01_preserves_warehouse_alias
2,1,H_no_handoff,20260716T091130Z-0af8cc95,3,11,59,1,file_read,shell_command,src//reservation_fixture//events//audit.py,"{""command"":""Get-Content -LiteralPath src\\reservation_fixture\\events\\audit.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v3\\H_no_handoff\\20260716T091130Z-0af8cc95\\workspace"",""timeout_ms"":10000}",0,8,10,test_unfinished_01_publishes_audit|test_verify_01_preserves_warehouse_alias
2,1,H_no_handoff,20260716T091130Z-0af8cc95,3,12,60,1,search,shell_command,,"{""command"":""rg \""NotImplementedError|successor task|reservation\\.reserved|reservation\\.audit\\\""\"" src tests"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v3\\H_no_handoff\\20260716T091130Z-0af8cc95\\workspace"",""ti...",0,8,10,test_unfinished_01_publishes_audit|test_verify_01_preserves_warehouse_alias
2,1,H_no_handoff,20260716T091130Z-0af8cc95,3,13,68,1,search,shell_command,,"{""command"":""rg 'NotImplementedError|successor task|reservation\\.reserved|reservation\\.audit\""' src tests"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v3\\H_no_handoff\\20260716T091130Z-0af8cc95\\workspace"",""timeou...",0,8,10,test_unfinished_01_publishes_audit|test_verify_01_preserves_warehouse_alias
2,1,H_no_handoff,20260716T091130Z-0af8cc95,3,14,76,1,edit|interface_guess,apply_patch,D:/code/workspace/half-experiment-runs/reservation-v3/H_no_handoff/20260716T091130Z-0af8cc95/workspace/src/reservation_fixture/events/audit.py|D:/code/workspace/half-experiment-runs/reservation-v3/H_no_handoff/20260716T091130Z-0af8cc95/workspace/tests/test_api_reservation.py,"*** Begin Patch *** Update File: D:\code\workspace\half-experiment-runs\reservation-v3\H_no_handoff\20260716T091130Z-0af8cc95\workspace\src\reservation_fixture\events\audit.py @@ def record_reservation_audit( reservation: Reservation, pu...",0,8,10,test_unfinished_01_publishes_audit|test_verify_01_preserves_warehouse_alias
2,1,H_no_handoff,20260716T091130Z-0af8cc95,3,15,82,1,test_run,shell_command,,"{""command"":""python -m pytest"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v3\\H_no_handoff\\20260716T091130Z-0af8cc95\\workspace"",""timeout_ms"":120000}",0,8,10,test_unfinished_01_publishes_audit|test_verify_01_preserves_warehouse_alias
2,1,H_no_handoff,20260716T091130Z-0af8cc95,3,16,,,evaluation,HALF private evaluator,,public 23/23; hidden 8/10,0,8,10,test_unfinished_01_publishes_audit|test_verify_01_preserves_warehouse_alias
4,2,E_no_unfinished_items,20260716T094802Z-debd284b,1,1,17,1,search,shell_command,,"{""command"":""rg -n \""reserve_order|reservation_to_dict|parse_request|ReservationService|idempot\"" src tests"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v3\\E_no_unfinished_items\\20260716T094802Z-debd284b\\workspace...",0,9,10,test_unfinished_01_publishes_audit
4,2,E_no_unfinished_items,20260716T094802Z-debd284b,1,2,19,1,file_read,shell_command,pyproject.toml,"{""command"":""Get-Content -Raw pyproject.toml"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v3\\E_no_unfinished_items\\20260716T094802Z-debd284b\\workspace"",""timeout_ms"":10000}",0,9,10,test_unfinished_01_publishes_audit
4,2,E_no_unfinished_items,20260716T094802Z-debd284b,1,3,26,1,file_read,shell_command,src//reservation_fixture//api//reservation.py,"{""command"":""Get-Content -Raw src\\reservation_fixture\\api\\reservation.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v3\\E_no_unfinished_items\\20260716T094802Z-debd284b\\workspace"",""timeout_ms"":10000}",0,9,10,test_unfinished_01_publishes_audit
4,2,E_no_unfinished_items,20260716T094802Z-debd284b,1,4,27,1,file_read,shell_command,src//reservation_fixture//api//schemas.py,"{""command"":""Get-Content -Raw src\\reservation_fixture\\api\\schemas.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v3\\E_no_unfinished_items\\20260716T094802Z-debd284b\\workspace"",""timeout_ms"":10000}",0,9,10,test_unfinished_01_publishes_audit
4,2,E_no_unfinished_items,20260716T094802Z-debd284b,1,5,28,1,file_read,shell_command,src//reservation_fixture//api//serializer.py,"{""command"":""Get-Content -Raw src\\reservation_fixture\\api\\serializer.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v3\\E_no_unfinished_items\\20260716T094802Z-debd284b\\workspace"",""timeout_ms"":10000}",0,9,10,test_unfinished_01_publishes_audit
4,2,E_no_unfinished_items,20260716T094802Z-debd284b,1,6,29,1,file_read,shell_command,src//reservation_fixture//reservation//service.py,"{""command"":""Get-Content -Raw src\\reservation_fixture\\reservation\\service.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v3\\E_no_unfinished_items\\20260716T094802Z-debd284b\\workspace"",""timeout_ms"":10000}",0,9,10,test_unfinished_01_publishes_audit
4,2,E_no_unfinished_items,20260716T094802Z-debd284b,1,7,30,1,file_read,shell_command,src//reservation_fixture//reservation//ports.py,"{""command"":""Get-Content -Raw src\\reservation_fixture\\reservation\\ports.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v3\\E_no_unfinished_items\\20260716T094802Z-debd284b\\workspace"",""timeout_ms"":10000}",0,9,10,test_unfinished_01_publishes_audit
4,2,E_no_unfinished_items,20260716T094802Z-debd284b,1,8,39,1,file_read,shell_command,src//reservation_fixture//events//audit.py,"{""command"":""Get-Content -Raw src\\reservation_fixture\\events\\audit.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v3\\E_no_unfinished_items\\20260716T094802Z-debd284b\\workspace"",""timeout_ms"":10000}",0,9,10,test_unfinished_01_publishes_audit
4,2,E_no_unfinished_items,20260716T094802Z-debd284b,1,9,40,1,file_read,shell_command,src//reservation_fixture//events//publisher.py,"{""command"":""Get-Content -Raw src\\reservation_fixture\\events\\publisher.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v3\\E_no_unfinished_items\\20260716T094802Z-debd284b\\workspace"",""timeout_ms"":10000}",0,9,10,test_unfinished_01_publishes_audit
4,2,E_no_unfinished_items,20260716T094802Z-debd284b,1,10,41,1,file_read,shell_command,src//reservation_fixture//reservation//idempotency.py,"{""command"":""Get-Content -Raw src\\reservation_fixture\\reservation\\idempotency.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v3\\E_no_unfinished_items\\20260716T094802Z-debd284b\\workspace"",""timeout_ms"":10000}",0,9,10,test_unfinished_01_publishes_audit
4,2,E_no_unfinished_items,20260716T094802Z-debd284b,1,11,42,1,file_read,shell_command,src//reservation_fixture//domain//models.py,"{""command"":""Get-Content -Raw src\\reservation_fixture\\domain\\models.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v3\\E_no_unfinished_items\\20260716T094802Z-debd284b\\workspace"",""timeout_ms"":10000}",0,9,10,test_unfinished_01_publishes_audit
4,2,E_no_unfinished_items,20260716T094802Z-debd284b,1,12,43,1,file_read,shell_command,src//reservation_fixture//domain//errors.py,"{""command"":""Get-Content -Raw src\\reservation_fixture\\domain\\errors.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v3\\E_no_unfinished_items\\20260716T094802Z-debd284b\\workspace"",""timeout_ms"":10000}",0,9,10,test_unfinished_01_publishes_audit
4,2,E_no_unfinished_items,20260716T094802Z-debd284b,1,13,44,1,file_read,shell_command,tests//test_repositories.py,"{""command"":""Get-Content -Raw tests\\test_repositories.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v3\\E_no_unfinished_items\\20260716T094802Z-debd284b\\workspace"",""timeout_ms"":10000}",0,9,10,test_unfinished_01_publishes_audit
4,2,E_no_unfinished_items,20260716T094802Z-debd284b,1,14,45,1,file_read,shell_command,tests//test_service.py,"{""command"":""Get-Content -Raw tests\\test_service.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v3\\E_no_unfinished_items\\20260716T094802Z-debd284b\\workspace"",""timeout_ms"":10000}",0,9,10,test_unfinished_01_publishes_audit
4,2,E_no_unfinished_items,20260716T094802Z-debd284b,1,15,46,1,file_read,shell_command,tests//test_allocation.py,"{""command"":""Get-Content -Raw tests\\test_allocation.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v3\\E_no_unfinished_items\\20260716T094802Z-debd284b\\workspace"",""timeout_ms"":10000}",0,9,10,test_unfinished_01_publishes_audit
4,2,E_no_unfinished_items,20260716T094802Z-debd284b,1,16,57,1,file_read,shell_command,src//reservation_fixture//repositories//memory.py,"{""command"":""Get-Content -Raw src\\reservation_fixture\\repositories\\memory.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v3\\E_no_unfinished_items\\20260716T094802Z-debd284b\\workspace"",""timeout_ms"":10000}",0,9,10,test_unfinished_01_publishes_audit
4,2,E_no_unfinished_items,20260716T094802Z-debd284b,1,17,58,1,file_read,shell_command,src//reservation_fixture//fixtures.py,"{""command"":""Get-Content -Raw src\\reservation_fixture\\fixtures.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v3\\E_no_unfinished_items\\20260716T094802Z-debd284b\\workspace"",""timeout_ms"":10000}",0,9,10,test_unfinished_01_publishes_audit
4,2,E_no_unfinished_items,20260716T094802Z-debd284b,1,18,59,1,file_read,shell_command,src//reservation_fixture//legacy//reservation.py,"{""command"":""Get-Content -Raw src\\reservation_fixture\\legacy\\reservation.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v3\\E_no_unfinished_items\\20260716T094802Z-debd284b\\workspace"",""timeout_ms"":10000}",0,9,10,test_unfinished_01_publishes_audit
4,2,E_no_unfinished_items,20260716T094802Z-debd284b,1,19,60,1,file_read,shell_command,src//reservation_fixture//domain//money.py,"{""command"":""Get-Content -Raw src\\reservation_fixture\\domain\\money.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v3\\E_no_unfinished_items\\20260716T094802Z-debd284b\\workspace"",""timeout_ms"":10000}",0,9,10,test_unfinished_01_publishes_audit
4,2,E_no_unfinished_items,20260716T094802Z-debd284b,1,20,61,1,file_read,shell_command,README.md,"{""command"":""Get-Content -Raw README.md"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v3\\E_no_unfinished_items\\20260716T094802Z-debd284b\\workspace"",""timeout_ms"":10000}",0,9,10,test_unfinished_01_publishes_audit
4,2,E_no_unfinished_items,20260716T094802Z-debd284b,1,21,62,1,file_read,shell_command,tests//test_models.py,"{""command"":""Get-Content -Raw tests\\test_models.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v3\\E_no_unfinished_items\\20260716T094802Z-debd284b\\workspace"",""timeout_ms"":10000}",0,9,10,test_unfinished_01_publishes_audit
4,2,E_no_unfinished_items,20260716T094802Z-debd284b,1,22,63,1,file_read,shell_command,tests//test_money.py,"{""command"":""Get-Content -Raw tests\\test_money.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v3\\E_no_unfinished_items\\20260716T094802Z-debd284b\\workspace"",""timeout_ms"":10000}",0,9,10,test_unfinished_01_publishes_audit
4,2,E_no_unfinished_items,20260716T094802Z-debd284b,1,23,75,1,file_read,shell_command,src//reservation_fixture//allocation//engine.py,"{""command"":""Get-Content -Raw src\\reservation_fixture\\allocation\\engine.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v3\\E_no_unfinished_items\\20260716T094802Z-debd284b\\workspace"",""timeout_ms"":10000}",0,9,10,test_unfinished_01_publishes_audit
4,2,E_no_unfinished_items,20260716T094802Z-debd284b,1,24,76,1,file_read,shell_command,src//reservation_fixture//allocation//policies.py,"{""command"":""Get-Content -Raw src\\reservation_fixture\\allocation\\policies.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v3\\E_no_unfinished_items\\20260716T094802Z-debd284b\\workspace"",""timeout_ms"":10000}",0,9,10,test_unfinished_01_publishes_audit
4,2,E_no_unfinished_items,20260716T094802Z-debd284b,1,25,77,1,search,shell_command,README.md,"{""command"":""rg -n \""audit|reservation\\.created|reservation_reserved|publish\\(\"" src tests README.md"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v3\\E_no_unfinished_items\\20260716T094802Z-debd284b\\workspace"",""ti...",0,9,10,test_unfinished_01_publishes_audit
4,2,E_no_unfinished_items,20260716T094802Z-debd284b,1,26,88,1,edit,apply_patch,D:/code/workspace/half-experiment-runs/reservation-v3/E_no_unfinished_items/20260716T094802Z-debd284b/workspace/src/reservation_fixture/api/reservation.py,"*** Begin Patch *** Update File: D:\code\workspace\half-experiment-runs\reservation-v3\E_no_unfinished_items\20260716T094802Z-debd284b\workspace\src\reservation_fixture\api\reservation.py @@ from typing import Any, Callable +from reserva...",0,9,10,test_unfinished_01_publishes_audit
4,2,E_no_unfinished_items,20260716T094802Z-debd284b,1,27,94,1,edit,apply_patch,D:/code/workspace/half-experiment-runs/reservation-v3/E_no_unfinished_items/20260716T094802Z-debd284b/workspace/src/reservation_fixture/events/audit.py,*** Begin Patch *** Update File: D:\code\workspace\half-experiment-runs\reservation-v3\E_no_unfinished_items\20260716T094802Z-debd284b\workspace\src\reservation_fixture\events\audit.py @@ def record_reservation_audit( reservation: Reserv...,0,9,10,test_unfinished_01_publishes_audit
4,2,E_no_unfinished_items,20260716T094802Z-debd284b,1,28,101,1,edit,apply_patch,D:/code/workspace/half-experiment-runs/reservation-v3/E_no_unfinished_items/20260716T094802Z-debd284b/workspace/tests/test_api_reservation.py,*** Begin Patch *** Add File: D:\code\workspace\half-experiment-runs\reservation-v3\E_no_unfinished_items\20260716T094802Z-debd284b\workspace\tests\test_api_reservation.py +from reservation_fixture.api.reservation import reserve_order +f...,0,9,10,test_unfinished_01_publishes_audit
4,2,E_no_unfinished_items,20260716T094802Z-debd284b,1,29,108,1,test_run,shell_command,,"{""command"":""python -m pytest"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v3\\E_no_unfinished_items\\20260716T094802Z-debd284b\\workspace"",""timeout_ms"":120000}",0,9,10,test_unfinished_01_publishes_audit
4,2,E_no_unfinished_items,20260716T094802Z-debd284b,1,30,123,1,test_run|edit,apply_patch,D:/code/workspace/half-experiment-runs/reservation-v3/E_no_unfinished_items/20260716T094802Z-debd284b/workspace/tests/test_api_reservation.py,*** Begin Patch *** Update File: D:\code\workspace\half-experiment-runs\reservation-v3\E_no_unfinished_items\20260716T094802Z-debd284b\workspace\tests\test_api_reservation.py @@ +import pytest + from reservation_fixture.api.reservation i...,0,9,10,test_unfinished_01_publishes_audit
4,2,E_no_unfinished_items,20260716T094802Z-debd284b,1,31,129,1,test_run,shell_command,,"{""command"":""python -m pytest"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v3\\E_no_unfinished_items\\20260716T094802Z-debd284b\\workspace"",""timeout_ms"":120000}",0,9,10,test_unfinished_01_publishes_audit
4,2,E_no_unfinished_items,20260716T094802Z-debd284b,1,32,,,evaluation,HALF private evaluator,,public 20/20; hidden 9/10,0,9,10,test_unfinished_01_publishes_audit
4,2,E_no_unfinished_items,20260716T094802Z-debd284b,2,1,15,1,file_read,shell_command,src//reservation_fixture//events//audit.py,"{""command"":""Get-Content -Raw src\\reservation_fixture\\events\\audit.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v3\\E_no_unfinished_items\\20260716T094802Z-debd284b\\workspace"",""timeout_ms"":10000}",0,9,10,test_unfinished_01_publishes_audit
